46557.00,1.00,-176.07,0.22,0.00,32.88,-0.11,0.00,0.00,91.00,-1.60,0.00,-0.02,
46578.00,1.00,-175.70,0.22,0.00,32.91,-0.11,0.00,0.00,91.00,0.28,0.00,-0.03,
46599.00,1.00,-175.43,0.22,0.00,32.95,-0.11,0.00,0.00,91.00,1.01,0.00,-0.05,
46620.00,1.00,-175.31,0.22,0.00,33.03,-0.11,0.00,0.00,91.00,1.34,0.00,-0.06,
46641.00,1.00,-175.30,0.22,0.00,33.13,-0.11,0.00,0.00,91.00,1.55,0.00,-0.08,
46662.00,1.00,-175.39,0.22,0.00,33.25,-0.11,0.00,0.00,91.00,1.54,0.00,-0.09,
46684.00,1.00,-175.57,0.22,0.00,33.32,-0.11,0.00,0.00,91.00,1.62,0.00,-0.11,
46705.00,1.00,-175.83,0.22,0.00,33.31,-0.11,0.00,0.00,91.00,1.59,0.00,-0.12,
46726.00,1.00,-176.13,0.22,0.00,33.26,-0.11,0.00,0.00,91.00,1.57,0.00,-0.13,
46747.00,1.00,-176.32,0.22,0.00,33.23,-0.11,0.00,0.00,91.00,1.64,0.00,-0.14,
46768.00,1.00,-176.48,0.22,0.00,33.21,-0.11,0.00,0.00,91.00,1.54,0.00,-0.15,
46789.00,1.00,-176.67,0.22,0.00,33.15,-0.11,0.00,0.00,91.00,1.55,0.00,-0.16,
46810.00,1.00,-176.88,0.22,0.00,33.06,-0.11,0.00,0.00,91.00,1.72,0.00,-0.17,
46831.00,1.00,-177.04,0.22,0.00,32.99,-0.11,0.00,0.00,91.00,2.08,0.00,-0.18,
46852.00,1.00,-177.23,0.22,0.00,32.92,-0.11,0.00,0.00,91.00,2.09,0.00,-0.19,
46873.00,1.00,-177.41,0.22,0.00,32.89,-0.11,0.00,0.00,91.00,2.18,0.00,-0.20,
46894.00,1.00,-177.55,0.22,0.00,32.91,-0.11,0.00,0.00,91.00,2.22,0.00,-0.21,
46915.00,1.00,-177.70,0.22,0.00,32.93,-0.11,0.00,0.00,91.00,2.07,0.00,-0.22,
46936.00,1.00,-177.82,0.22,0.00,32.93,-0.11,0.00,0.00,91.00,1.86,0.00,-0.23,
46957.00,1.00,-177.92,0.22,0.00,32.91,-0.11,0.00,0.00,91.00,1.84,0.00,-0.23,
46978.00,1.00,-178.01,0.22,0.00,32.90,-0.11,0.00,0.00,91.00,1.67,0.00,-0.24,
46999.00,1.00,-178.08,0.22,0.00,32.91,-0.11,0.00,0.00,91.00,1.72,0.00,-0.25,
47020.00,1.00,-178.06,0.22,0.00,32.91,-0.11,0.00,0.00,91.00,1.53,0.00,-0.25,
47041.00,1.00,-177.92,0.22,0.00,32.95,-0.11,0.00,0.00,91.00,1.46,0.00,-0.26,
47062.00,1.00,-177.73,0.22,0.00,33.03,-0.11,0.00,0.00,91.00,1.56,0.00,-0.26,
47083.00,1.00,-177.50,0.22,0.00,33.14,-0.11,0.00,0.00,91.00,1.68,0.00,-0.27,
47104.00,1.00,-177.25,0.22,0.00,33.22,-0.11,0.00,0.00,91.00,1.68,0.00,-0.28,
47125.00,1.00,-176.91,0.22,0.00,33.32,-0.11,0.00,0.00,91.00,1.56,0.00,-0.28,
47146.00,1.00,-176.46,0.22,0.00,33.47,-0.11,0.00,0.00,91.00,1.63,0.00,-0.29,
47167.00,1.00,-175.95,0.22,0.00,33.59,-0.11,0.00,0.00,91.00,1.67,0.00,-0.29,
47189.00,1.00,-175.48,0.22,0.00,33.63,-0.11,0.00,0.00,91.00,1.72,0.00,-0.30,
47210.00,1.00,-175.10,0.22,0.00,33.61,-0.11,0.00,0.00,91.00,1.55,0.00,-0.30,
47231.00,1.00,-174.78,0.22,0.00,33.58,-0.11,0.00,0.00,91.00,1.61,0.00,-0.31,
47252.00,1.00,-174.51,0.22,0.00,33.57,-0.11,0.00,0.00,91.00,1.59,0.00,-0.31,
47273.00,1.00,-174.27,0.22,0.00,33.53,-0.11,0.00,0.00,91.00,1.63,0.00,-0.32,
47294.00,1.00,-174.12,0.22,0.00,33.47,-0.11,0.00,0.00,91.00,1.79,0.00,-0.32,
47315.00,1.00,-174.04,0.22,0.00,33.40,-0.11,0.00,0.00,91.00,1.92,0.00,-0.32,
47336.00,1.00,-173.98,0.22,0.00,33.38,-0.11,0.00,0.00,91.00,1.86,0.00,-0.33,
47357.00,1.00,-173.93,0.22,0.00,33.40,-0.11,0.00,0.00,91.00,1.71,0.00,-0.33,
47378.00,1.00,-173.87,0.22,0.00,33.45,-0.11,0.00,0.00,91.00,1.68,0.00,-0.33,
47399.00,1.00,-173.82,0.22,0.00,33.49,-0.11,0.00,0.00,91.00,1.76,0.00,-0.34,
47420.00,1.00,-173.81,0.22,0.00,33.52,-0.11,0.00,0.00,91.00,1.75,0.00,-0.34,
47441.00,1.00,-173.86,0.22,0.00,33.57,-0.11,0.00,0.00,91.00,1.61,0.00,-0.35,
47462.00,1.00,-173.97,0.22,0.00,33.66,-0.11,0.00,0.00,91.00,1.48,0.00,-0.35,
47483.00,1.00,-174.11,0.22,0.00,33.75,-0.11,0.00,0.00,91.00,1.61,0.00,-0.35,
47504.00,1.00,-174.24,0.22,0.00,33.80,-0.11,0.00,0.00,91.00,1.67,0.00,-0.35,
47525.00,1.00,-174.33,0.22,0.00,33.83,-0.11,0.00,0.00,91.00,1.67,0.00,-0.36,
47546.00,1.00,-174.37,0.22,0.00,33.87,-0.11,0.00,0.00,91.00,1.62,0.00,-0.36,
47567.00,1.00,-174.39,0.22,0.00,33.90,-0.11,0.00,0.00,91.00,1.69,0.00,-0.36,
47588.00,1.00,-174.39,0.22,0.00,33.93,-0.11,0.00,0.00,91.00,1.55,0.00,-0.36,
47609.00,1.00,-174.38,0.22,0.00,33.98,-0.11,0.00,0.00,91.00,1.51,0.00,-0.37,
47630.00,1.00,-174.44,0.22,0.00,34.02,-0.11,0.00,0.00,91.00,1.56,0.00,-0.37,
47651.00,1.00,-174.56,0.22,0.00,34.14,-0.11,0.00,0.00,91.00,1.65,0.00,-0.37,
47672.00,1.00,-174.69,0.22,0.00,34.38,-0.11,0.00,0.00,91.00,1.74,0.00,-0.38,
47694.00,1.00,-174.85,0.22,0.00,34.74,-0.11,0.00,0.00,91.00,1.79,0.00,-0.38,
47715.00,1.00,-175.06,0.22,0.00,35.17,-0.11,0.00,0.00,91.00,1.66,0.00,-0.38,
47736.00,1.00,-175.33,0.22,0.00,35.63,-0.11,0.00,0.00,91.00,1.72,0.00,-0.39,
47757.00,1.00,-175.63,0.22,0.00,36.13,-0.11,0.00,0.00,91.00,1.75,0.00,-0.39,
47778.00,1.00,-175.95,0.22,0.00,36.66,-0.11,0.00,0.00,91.00,1.70,0.00,-0.40,
47799.00,1.00,-176.26,0.22,0.00,37.22,-0.11,0.00,0.00,91.00,1.84,0.00,-0.40,
47820.00,1.00,-176.57,0.22,0.00,37.82,-0.11,0.00,0.00,91.00,1.81,0.00,-0.41,
47841.00,1.00,-176.84,0.22,0.00,38.44,-0.11,0.00,0.00,91.00,1.90,0.00,-0.42,
47862.00,1.00,-177.02,0.22,0.00,39.13,-0.11,0.00,0.00,91.00,1.87,0.00,-0.42,
47883.00,1.00,-177.14,0.22,0.00,39.87,-0.11,0.00,0.00,91.00,1.76,0.00,-0.43,
47904.00,1.00,-177.27,0.22,0.00,40.68,-0.11,0.00,0.00,91.00,1.77,0.00,-0.44,
47925.00,1.00,-177.39,0.22,0.00,41.54,-0.11,0.00,0.00,91.00,1.63,0.00,-0.45,
47946.00,1.00,-177.47,0.22,0.00,42.43,-0.11,0.00,0.00,91.00,1.61,0.00,-0.46,
47967.00,1.00,-177.55,0.22,0.00,43.25,-0.11,0.00,0.00,91.00,1.63,0.00,-0.47,
47988.00,1.00,-177.72,0.22,0.00,43.91,-0.11,0.00,0.00,91.00,1.65,0.00,-0.48,
48009.00,1.00,-177.93,0.22,0.00,44.37,-0.11,0.00,0.00,91.00,1.58,0.00,-0.49,
48030.00,1.00,-178.10,0.22,0.00,44.68,-0.11,0.00,0.00,91.00,1.45,0.00,-0.50,
48051.00,1.00,-178.29,0.22,0.00,44.90,-0.11,0.00,0.00,91.00,1.52,0.00,-0.51,
48072.00,1.00,-178.55,0.22,0.00,45.05,-0.11,0.00,0.00,91.00,1.57,0.00,-0.52,
48093.00,1.00,-178.87,0.22,0.00,45.14,-0.11,0.00,0.00,91.00,1.62,0.00,-0.53,
48114.00,1.00,-179.23,0.22,0.00,45.15,-0.11,0.00,0.00,91.00,1.69,0.00,-0.54,
48135.00,1.00,-179.69,0.22,0.00,45.09,-0.11,0.00,0.00,91.00,1.74,0.00,-0.55,
48156.00,1.00,179.85,0.22,0.00,45.02,-0.11,0.00,0.00,91.00,1.68,0.00,-0.56,
48177.00,1.00,179.38,0.22,0.00,44.93,-0.11,0.00,0.00,91.00,1.65,0.00,-0.57,
48199.00,1.00,178.91,0.22,0.00,44.83,-0.11,0.00,0.00,91.00,1.77,0.00,-0.58,
48220.00,1.00,178.33,0.22,0.00,44.71,-0.11,0.00,0.00,91.00,1.74,0.00,-0.58,
48241.00,1.00,177.76,0.22,0.00,44.54,-0.11,0.00,0.00,91.00,1.73,0.00,-0.59,
48262.00,1.00,177.26,0.22,0.00,44.36,-0.11,0.00,0.00,91.00,1.71,0.00,-0.60,
48283.00,1.00,176.85,0.22,0.00,44.15,-0.11,0.00,0.00,91.00,1.65,0.00,-0.61,
48304.00,1.00,176.46,0.22,0.00,43.88,-0.11,0.00,0.00,91.00,1.64,0.00,-0.61,
48325.00,1.00,176.09,0.22,0.00,43.53,-0.11,0.00,0.00,91.00,1.75,0.00,-0.62,
48346.00,1.00,175.73,0.22,0.00,43.13,-0.11,0.00,0.00,91.00,1.59,0.00,-0.62,
48367.00,1.00,175.38,0.22,0.00,42.74,-0.11,0.00,0.00,91.00,1.53,0.00,-0.63,
48388.00,1.00,175.08,0.22,0.00,42.38,-0.11,0.00,0.00,91.00,1.55,0.00,-0.63,
48409.00,1.00,174.81,0.22,0.00,42.07,-0.11,0.00,0.00,91.00,1.56,0.00,-0.63,
48430.00,1.00,174.56,0.22,0.00,41.81,-0.11,0.00,0.00,91.00,1.87,0.00,-0.63,
48451.00,1.00,174.35,0.22,0.00,41.61,-0.11,0.00,0.00,91.00,2.13,0.00,-0.63,
48472.00,1.00,174.18,0.22,0.00,41.45,-0.11,0.00,0.00,91.00,2.26,0.00,-0.63,
48493.00,1.00,174.10,0.22,0.00,41.33,-0.11,0.00,0.00,91.00,2.35,0.00,-0.63,
48514.00,1.00,174.09,0.22,0.00,41.22,-0.11,0.00,0.00,91.00,2.18,0.00,-0.63,
48535.00,1.00,174.16,0.22,0.00,41.14,-0.11,0.00,0.00,91.00,1.98,0.00,-0.63,
48556.00,1.00,174.26,0.22,0.00,41.06,-0.11,0.00,0.00,91.00,1.82,0.00,-0.63,
48577.00,1.00,174.35,0.22,0.00,41.02,-0.11,0.00,0.00,91.00,1.67,0.00,-0.63,
48598.00,1.00,174.49,0.22,0.00,40.97,-0.11,0.00,0.00,91.00,1.70,0.00,-0.63,
48619.00,1.00,174.59,0.22,0.00,40.93,-0.11,0.00,0.00,91.00,1.55,0.00,-0.63,
48640.00,1.00,174.67,0.22,0.00,40.90,-0.11,0.00,0.00,91.00,1.69,0.00,-0.63,
48661.00,1.00,174.74,0.22,0.00,40.89,-0.11,0.00,0.00,91.00,1.77,0.00,-0.63,
48682.00,1.00,174.79,0.22,0.00,40.87,-0.11,0.00,0.00,91.00,1.67,0.00,-0.63,
48704.00,1.00,174.84,0.22,0.00,40.84,-0.11,0.00,0.00,91.00,1.65,0.00,-0.63,
48725.00,1.00,174.88,0.22,0.00,40.78,-0.11,0.00,0.00,91.00,1.55,0.00,-0.63,
48746.00,1.00,174.90,0.22,0.00,40.68,-0.11,0.00,0.00,91.00,1.49,0.00,-0.63,
48767.00,1.00,174.92,0.22,0.00,40.53,-0.11,0.00,0.00,91.00,1.46,0.00,-0.63,
48788.00,1.00,174.93,0.22,0.00,40.37,-0.11,0.00,0.00,91.00,1.55,0.00,-0.63,
48809.00,1.00,174.92,0.22,0.00,40.20,-0.11,0.00,0.00,91.00,1.54,0.00,-0.63,
48830.00,1.00,174.94,0.22,0.00,40.04,-0.11,0.00,0.00,91.00,1.64,0.00,-0.63,
48851.00,1.00,175.09,0.22,0.00,39.92,-0.11,0.00,0.00,91.00,1.59,0.00,-0.63,
48872.00,1.00,175.29,0.22,0.00,39.78,-0.11,0.00,0.00,91.00,1.81,0.00,-0.62,
48893.00,1.00,175.53,0.22,0.00,39.65,-0.11,0.00,0.00,91.00,1.67,0.00,-0.62,
48914.00,1.00,175.83,0.22,0.00,39.59,-0.11,0.00,0.00,91.00,1.73,0.00,-0.62,
48935.00,1.00,176.10,0.22,0.00,39.61,-0.11,0.00,0.00,91.00,1.55,0.00,-0.62,
48956.00,1.00,176.28,0.22,0.00,39.63,-0.11,0.00,0.00,91.00,1.57,0.00,-0.62,
48977.00,1.00,176.44,0.22,0.00,39.69,-0.11,0.00,0.00,91.00,1.66,0.00,-0.62,
48998.00,1.00,176.55,0.22,0.00,39.81,-0.11,0.00,0.00,91.00,1.53,0.00,-0.61,
49019.00,1.00,176.64,0.22,0.00,39.92,-0.11,0.00,0.00,91.00,1.52,0.00,-0.61,
49040.00,1.00,176.71,0.22,0.00,39.98,-0.11,0.00,0.00,91.00,1.59,0.00,-0.61,
49061.00,1.00,176.76,0.22,0.00,39.99,-0.11,0.00,0.00,91.00,1.49,0.00,-0.61,
49082.00,1.00,176.86,0.22,0.00,40.00,-0.11,0.00,0.00,91.00,1.56,0.00,-0.61,
49103.00,1.00,177.08,0.22,0.00,40.07,-0.11,0.00,0.00,91.00,1.59,0.00,-0.61,
49124.00,1.00,177.34,0.22,0.00,40.15,-0.11,0.00,0.00,91.00,1.48,0.00,-0.61,
49145.00,1.00,177.47,0.22,0.00,40.18,-0.11,0.00,0.00,91.00,1.66,0.00,-0.61,
49166.00,1.00,177.57,0.22,0.00,40.19,-0.11,0.00,0.00,91.00,1.66,0.00,-0.61,
49188.00,1.00,177.72,0.22,0.00,40.27,-0.11,0.00,0.00,91.00,1.51,0.00,-0.61,
49209.00,1.00,177.80,0.22,0.00,40.38,-0.11,0.00,0.00,91.00,1.58,0.00,-0.61,
49230.00,1.00,177.83,0.22,0.00,40.47,-0.11,0.00,0.00,91.00,1.53,0.00,-0.61,
49251.00,1.00,177.87,0.22,0.00,40.49,-0.11,0.00,0.00,91.00,1.49,0.00,-0.61,
49272.00,1.00,177.90,0.22,0.00,40.42,-0.11,0.00,0.00,91.00,1.51,0.00,-0.61,
49293.00,1.00,177.97,0.22,0.00,40.22,-0.11,0.00,0.00,91.00,1.44,0.00,-0.61,
49314.00,1.00,178.10,0.22,0.00,39.99,-0.11,0.00,0.00,91.00,1.57,0.00,-0.61,
49335.00,1.00,178.17,0.22,0.00,39.81,-0.11,0.00,0.00,91.00,1.58,0.00,-0.61,
49356.00,1.00,178.20,0.22,0.00,39.70,-0.11,0.00,0.00,91.00,1.58,0.00,-0.60,
49377.00,1.00,178.25,0.22,0.00,39.67,-0.11,0.00,0.00,91.00,1.59,0.00,-0.60,
49398.00,1.00,178.28,0.22,0.00,39.70,-0.11,0.00,0.00,91.00,1.51,0.00,-0.60,
49419.00,1.00,178.25,0.22,0.00,39.76,-0.11,0.00,0.00,91.00,1.63,0.00,-0.60,
49440.00,1.00,178.18,0.22,0.00,39.86,-0.11,0.00,0.00,91.00,1.44,0.00,-0.60,
49461.00,1.00,178.13,0.22,0.00,40.04,-0.11,0.00,0.00,91.00,1.51,0.00,-0.60,
49482.00,1.00,178.09,0.22,0.00,40.26,-0.11,0.00,0.00,91.00,1.47,0.00,-0.60,
49503.00,1.00,178.07,0.22,0.00,40.45,-0.11,0.00,0.00,91.00,1.47,0.00,-0.60,
49524.00,1.00,178.14,0.22,0.00,40.59,-0.11,0.00,0.00,91.00,1.47,0.00,-0.60,
49545.00,1.00,178.25,0.22,0.00,40.64,-0.11,0.00,0.00,91.00,1.61,0.00,-0.60,
49566.00,1.00,178.32,0.22,0.00,40.58,-0.11,0.00,0.00,91.00,1.71,0.00,-0.60,
49587.00,1.00,178.42,0.22,0.00,40.50,-0.11,0.00,0.00,91.00,1.60,0.00,-0.60,
49608.00,1.00,178.56,0.22,0.00,40.50,-0.11,0.00,0.00,91.00,1.63,0.00,-0.60,
49629.00,1.00,178.61,0.22,0.00,40.51,-0.11,0.00,0.00,91.00,1.71,0.00,-0.60,
49650.00,1.00,178.64,0.22,0.00,40.53,-0.11,0.00,0.00,91.00,1.63,0.00,-0.60,
49671.00,1.00,178.66,0.22,0.00,40.55,-0.11,0.00,0.00,91.00,1.51,0.00,-0.60,
49693.00,1.00,178.67,0.22,0.00,40.57,-0.11,0.00,0.00,91.00,1.54,0.00,-0.60,
49714.00,1.00,178.67,0.22,0.00,40.61,-0.11,0.00,0.00,91.00,1.50,0.00,-0.60,
