15272.00,7.00,66.59,2.25,0.00,22.30,-4.28,0.00,11.43,0.40,0.00,-4.24,0.00,0.04,1.00,-0.07,
15293.00,7.00,66.77,2.17,0.00,22.20,-4.28,0.00,11.01,0.40,0.00,-2.08,0.00,-0.01,1.00,-0.08,
15314.00,7.00,66.97,2.17,0.00,22.13,-4.28,0.00,9.86,0.00,0.00,-0.57,0.00,-0.01,1.00,-0.09,
15335.00,7.00,67.19,2.17,0.00,22.05,-4.28,0.00,10.32,0.00,0.00,0.39,0.00,-0.01,1.00,-0.06,
15356.00,7.00,67.44,2.17,0.00,21.96,-4.28,0.00,11.71,0.00,0.00,0.80,0.00,-0.01,1.00,-0.05,
15377.00,7.00,67.70,2.17,0.00,21.84,-4.28,0.00,11.89,0.00,0.00,1.03,0.00,-0.30,1.00,-0.05,
15398.00,7.00,67.94,2.17,0.00,21.73,-4.28,0.00,10.70,0.00,0.00,1.16,0.00,-0.30,1.00,-0.05,
15419.00,7.00,68.16,2.17,0.00,21.64,-4.28,0.00,10.18,0.00,0.00,1.31,0.00,-0.30,1.00,-0.04,
15440.00,7.00,68.36,2.17,0.00,21.53,-4.28,0.00,11.59,0.00,0.00,1.44,0.00,-0.30,1.00,-0.04,
15461.00,7.00,68.56,2.17,0.00,21.39,-4.28,0.00,11.81,0.00,0.00,1.57,0.00,-0.47,1.00,-0.05,
15482.00,7.00,68.73,2.17,0.00,21.25,-4.28,0.00,10.61,0.00,0.00,1.74,0.00,-0.48,1.00,-0.07,
15503.00,7.00,68.90,2.17,0.00,21.12,-4.28,0.00,9.73,0.00,0.00,1.95,0.00,-0.48,1.00,-0.09,
15524.00,7.00,69.05,2.17,0.00,20.97,-4.28,0.00,11.07,0.00,0.00,1.97,0.00,-0.48,1.00,-0.11,
15545.00,7.00,69.21,2.17,0.00,20.77,-4.28,0.00,12.27,0.00,0.00,2.24,0.00,-0.48,1.00,-0.08,
15566.00,7.00,69.38,2.17,0.00,20.54,-4.28,0.00,11.86,0.00,0.00,2.57,0.00,-0.51,1.00,-0.06,
15587.00,7.00,69.57,2.17,0.00,20.33,-4.28,0.00,11.03,0.00,0.00,2.78,0.00,-0.51,1.00,-0.05,
15609.00,7.00,69.77,2.17,0.00,20.10,-4.28,0.00,11.82,0.00,0.00,2.99,0.00,-0.51,1.00,-0.04,
15630.00,7.00,69.98,2.17,0.00,19.82,-4.28,0.00,13.39,0.00,0.00,3.09,0.00,-0.51,1.00,-0.02,
15651.00,7.00,70.22,2.17,0.00,19.53,-4.28,0.00,13.15,0.00,0.00,2.79,0.00,-0.50,1.00,0.00,
15672.00,7.00,70.45,2.17,0.00,19.24,-4.28,0.00,12.30,0.00,0.00,2.52,0.00,-0.50,1.00,0.01,
15693.00,7.00,70.69,2.17,0.00,18.97,-4.28,0.00,11.71,0.00,0.00,2.28,0.00,-0.50,1.00,-0.01,
15714.00,7.00,70.94,2.17,0.00,18.68,-4.28,0.00,12.51,0.00,0.00,2.18,0.00,-0.50,1.00,-0.02,
15735.00,7.00,71.19,2.17,0.00,18.37,-4.28,0.00,12.36,0.00,0.00,2.19,0.00,-0.50,1.00,-0.01,
15756.00,7.00,71.41,2.17,0.00,18.08,-4.28,0.00,10.62,0.00,0.00,1.94,0.00,-0.50,1.00,-0.02,
15777.00,7.00,71.61,2.17,0.00,17.81,-4.28,0.00,9.91,0.00,0.00,1.72,0.00,-0.50,1.00,-0.02,
15798.00,7.00,71.78,2.17,0.00,17.54,-4.28,0.00,10.08,0.00,0.00,1.64,0.00,-0.50,1.00,-0.04,
15819.00,7.00,71.92,2.17,0.00,17.26,-4.28,0.00,9.87,0.00,0.00,1.58,0.00,-0.50,1.00,-0.05,
