TEST DATA
19744.00,1.00,27.05,0.00,0.00,24.20,0.00,0.00,0.00,-42.91,0.00,-4.07,0.00,-0.01,-0.13,0.00,
19765.00,1.00,27.02,0.00,0.00,24.11,0.00,0.00,0.00,-42.87,0.00,-1.68,0.00,-0.02,0.00,0.00,
19786.00,1.00,26.99,0.00,0.00,24.02,0.00,0.00,0.00,-42.83,0.00,-0.20,0.00,-0.04,0.08,0.00,
19807.00,1.00,26.97,0.00,0.00,23.92,0.00,0.00,0.00,-42.79,0.00,0.79,0.00,-0.05,-0.05,0.00,
19828.00,1.00,26.95,0.00,0.00,23.83,0.00,0.00,0.00,-42.75,0.00,1.38,0.00,-0.06,-0.14,0.00,
19849.00,1.00,26.92,0.00,0.00,23.73,0.00,0.00,0.00,-42.71,0.00,1.73,0.00,-0.07,-0.21,0.00,
19870.00,1.00,26.90,0.00,0.00,23.63,0.00,0.00,0.00,-42.67,0.00,2.02,0.00,-0.08,-0.26,0.00,
19891.00,1.00,26.87,0.00,0.00,23.54,0.00,0.00,0.00,-42.63,0.00,2.25,0.00,-0.08,-0.28,0.00,
19912.00,1.00,26.84,0.00,0.00,23.44,0.00,0.00,0.00,-42.59,0.00,2.28,0.00,-0.09,-0.29,0.00,
19933.00,1.00,26.81,0.00,0.00,23.34,0.00,0.00,0.00,-42.55,0.00,2.27,0.00,-0.10,-0.29,0.00,
19954.00,1.00,26.78,0.00,0.00,23.25,0.00,0.00,0.00,-42.51,0.00,2.34,0.00,-0.11,-0.30,0.00,
19975.00,1.00,26.76,0.00,0.00,23.16,0.00,0.00,0.00,-42.47,0.00,2.19,0.00,-0.12,-0.30,0.00,
19996.00,1.00,26.74,0.00,0.00,23.07,0.00,0.00,0.00,-42.43,0.00,2.10,0.00,-0.12,-0.30,0.00,
20017.00,1.00,26.73,0.00,0.00,22.97,0.00,0.00,0.00,-42.39,0.00,1.87,0.00,-0.13,-0.30,0.00,
20038.00,1.00,26.71,0.00,0.00,22.88,0.00,0.00,0.00,-42.35,0.00,1.76,0.00,-0.14,-0.30,0.00,
20059.00,1.00,26.69,0.00,0.00,22.78,0.00,0.00,0.00,-42.31,0.00,1.65,0.00,-0.14,-0.30,0.00,
20080.00,1.00,26.66,0.00,0.00,22.68,0.00,0.00,0.00,-42.27,0.00,1.61,0.00,-0.15,-0.30,0.00,
20101.00,1.00,26.62,0.00,0.00,22.58,0.00,0.00,0.00,-42.23,0.00,1.94,0.00,-0.15,-0.30,0.00,
20122.00,1.00,26.58,0.00,0.00,22.49,0.00,0.00,0.00,-42.19,0.00,2.17,0.00,-0.16,-0.29,0.00,
20143.00,1.00,26.55,0.00,0.00,22.40,0.00,0.00,0.00,-42.16,0.00,2.35,0.00,-0.16,-0.29,0.00,
20164.00,1.00,26.53,0.00,0.00,22.31,0.00,0.00,0.00,-42.11,0.00,2.51,0.00,-0.17,-0.29,0.00,
20185.00,1.00,26.45,0.00,0.00,22.22,0.00,0.00,0.00,-42.08,0.00,2.67,0.00,-0.17,-0.29,0.00,
20206.00,1.00,26.29,0.00,0.00,22.13,0.00,0.00,0.00,-42.05,0.00,2.52,0.00,-0.17,-0.29,0.00,
20227.00,1.00,26.02,0.00,0.00,22.02,0.00,0.00,0.00,-42.02,0.00,2.54,0.00,-0.18,-0.28,0.00,
20249.00,1.00,25.71,0.00,0.00,21.91,0.00,0.00,0.00,-41.98,0.00,2.52,0.00,-0.18,-0.28,0.00,
20270.00,1.00,25.33,0.00,0.00,21.80,0.00,0.00,0.00,-41.97,0.00,2.37,0.00,-0.19,-0.28,0.00,
20291.00,1.00,24.93,0.00,0.00,21.71,0.00,0.00,0.00,-41.96,0.00,2.22,0.00,-0.19,-0.27,0.00,
20312.00,1.00,24.52,0.00,0.00,21.64,0.00,0.00,0.00,-41.96,0.00,1.95,0.00,-0.19,-0.27,0.00,
20333.00,1.00,24.08,0.00,0.00,21.58,0.00,0.00,0.00,-41.97,0.00,1.78,0.00,-0.19,-0.26,0.00,
20354.00,1.00,23.59,0.00,0.00,21.51,0.00,0.00,0.00,-42.02,0.00,1.70,0.00,-0.20,-0.25,0.00,
20375.00,1.00,23.06,0.00,0.00,21.40,0.00,0.00,0.00,-42.06,0.00,1.68,0.00,-0.20,-0.25,0.00,
20396.00,1.00,22.56,0.00,0.00,21.25,0.00,0.00,0.00,-42.08,0.00,1.85,0.00,-0.20,-0.24,0.00,
20417.00,1.00,22.12,0.00,0.00,21.10,0.00,0.00,0.00,-42.09,0.00,2.07,0.00,-0.20,-0.24,0.00,
20438.00,1.00,21.71,0.00,0.00,20.96,0.00,0.00,0.00,-42.10,0.00,2.02,0.00,-0.21,-0.23,0.00,
20459.00,1.00,21.33,0.00,0.00,20.86,0.00,0.00,0.00,-42.10,0.00,2.24,0.00,-0.21,-0.22,0.00,
20480.00,1.00,20.97,0.00,0.00,20.79,0.00,0.00,0.00,-42.10,0.00,2.29,0.00,-0.21,-0.22,0.00,
20501.00,1.00,20.60,0.00,0.00,20.73,0.00,0.00,0.00,-42.09,0.00,2.36,0.00,-0.21,-0.21,0.00,
20522.00,1.00,20.19,0.00,0.00,20.65,0.00,0.00,0.00,-42.09,0.00,2.50,0.00,-0.21,-0.20,0.00,
20543.00,1.00,19.68,0.00,0.00,20.54,0.00,0.00,0.00,-42.13,0.00,2.58,0.00,-0.21,-0.20,0.00,
20564.00,1.00,19.08,0.00,0.00,20.43,0.00,0.00,0.00,-42.19,0.00,2.69,0.00,-0.21,-0.19,0.00,
