 
 
 
 
19728.00,2.00,-28.07,-39.38,-20.00,22.59,-0.11,0.00,82.00,-58.59,35.00,-4.20,0.00,-0.01,-0.27,0.00,
19749.00,2.00,-28.00,-39.83,-21.00,22.58,-0.11,0.00,82.00,-58.53,35.00,-1.74,0.00,-0.03,-0.26,0.00,
19770.00,2.00,-27.92,-39.94,-23.00,22.57,-0.11,0.00,82.00,-58.48,35.00,-0.15,0.00,-0.04,-0.25,0.00,
19791.00,2.00,-27.82,-38.70,-21.00,22.53,-0.11,0.00,82.00,-58.42,34.00,0.91,0.00,-0.05,-0.24,0.00,
19812.00,2.00,-27.74,-35.33,-14.00,22.51,-0.11,0.00,83.00,-58.36,31.00,1.46,0.00,-0.06,-0.24,0.00,
19833.00,2.00,-27.67,-29.81,-4.00,22.49,-0.11,0.00,83.00,-58.31,26.00,1.34,0.00,-0.07,-0.23,0.00,
19854.00,2.00,-27.63,-24.30,6.00,22.46,-0.11,0.00,82.00,-58.26,21.00,1.27,0.00,-0.08,-0.23,0.00,
19875.00,2.00,-27.57,-18.56,16.00,22.42,-0.11,0.00,83.00,-58.19,16.00,1.24,0.00,-0.09,-0.23,0.00,
19896.00,2.00,-27.51,-13.16,25.00,22.40,-0.11,0.00,83.00,-58.11,11.00,1.20,0.00,-0.10,-0.23,0.00,
19917.00,2.00,-27.43,-7.20,36.00,22.39,-0.11,0.00,83.00,-58.04,6.00,1.14,0.00,-0.11,-0.23,0.00,
19938.00,2.00,-27.35,-1.35,46.00,22.38,-0.11,0.00,84.00,-57.99,1.00,1.13,0.00,-0.12,-0.23,0.00,
19959.00,2.00,-27.26,0.34,50.00,22.36,0.00,0.00,83.00,-57.96,-1.00,1.16,0.00,-0.13,-0.22,0.00,
19980.00,2.00,-27.19,0.34,50.00,22.33,0.00,0.00,83.00,-57.90,-1.00,1.17,0.00,-0.14,-0.22,0.00,
20001.00,2.00,-27.14,0.34,51.00,22.29,0.00,0.00,83.00,-57.86,-1.00,1.18,0.00,-0.14,-0.22,0.00,
20022.00,2.00,-27.09,0.34,51.00,22.25,0.00,0.00,84.00,-57.81,-1.00,1.16,0.00,-0.15,-0.22,0.00,
20044.00,2.00,-27.02,0.34,51.00,22.24,-0.11,0.00,85.00,-57.74,-1.00,1.15,0.00,-0.16,-0.22,0.00,
20065.00,2.00,-26.93,0.34,50.00,22.23,-0.11,0.00,84.00,-57.65,-1.00,1.10,0.00,-0.16,-0.22,0.00,
20086.00,2.00,-26.81,0.34,50.00,22.23,-0.11,0.00,85.00,-57.55,-1.00,1.08,0.00,-0.17,-0.22,0.00,
20107.00,2.00,-26.70,0.34,50.00,22.22,-0.11,0.00,85.00,-57.47,-1.00,1.06,0.00,-0.18,-0.22,0.00,
20128.00,2.00,-26.60,0.34,51.00,22.21,-0.11,0.00,85.00,-57.38,-1.00,1.03,0.00,-0.18,-0.22,0.00,
20149.00,2.00,-26.52,0.34,52.00,22.19,0.00,0.00,85.00,-57.30,-1.00,1.06,0.00,-0.19,-0.22,0.00,
20170.00,2.00,-26.46,0.34,52.00,22.16,0.00,0.00,85.00,-57.22,-1.00,1.05,0.00,-0.19,-0.22,0.00,
20191.00,2.00,-26.41,0.34,53.00,22.12,-0.11,0.00,85.00,-57.14,-1.00,1.05,0.00,-0.20,-0.22,0.00,
20212.00,2.00,-26.36,0.34,52.00,22.10,-0.11,0.00,85.00,-57.07,-1.00,1.11,0.00,-0.20,-0.22,0.00,
20233.00,2.00,-26.30,0.34,52.00,22.07,-0.11,0.00,86.00,-57.00,-1.00,1.37,0.00,-0.21,-0.22,0.00,
20254.00,2.00,-26.20,0.34,52.00,22.06,-0.11,0.00,86.00,-56.92,-1.00,1.59,0.00,-0.21,-0.21,0.00,
20275.00,2.00,-26.09,0.34,51.00,22.05,-0.11,0.00,86.00,-56.82,-1.00,1.65,0.00,-0.22,-0.21,0.00,
20296.00,2.00,-25.96,0.34,52.00,22.05,-0.11,0.00,87.00,-56.73,-1.00,1.79,0.00,-0.22,-0.21,0.00,
20317.00,2.00,-25.84,0.34,52.00,22.05,0.00,0.00,87.00,-56.64,-1.00,1.80,0.00,-0.23,-0.21,0.00,
20338.00,2.00,-25.73,0.34,52.00,22.03,0.00,0.00,86.00,-56.55,-1.00,1.57,0.00,-0.23,-0.21,0.00,
20359.00,2.00,-25.64,0.34,53.00,22.01,0.00,0.00,87.00,-56.47,-1.00,1.38,0.00,-0.23,-0.21,0.00,
20380.00,2.00,-25.58,0.34,53.00,21.98,0.00,0.00,87.00,-56.39,-1.00,1.26,0.00,-0.24,-0.21,0.00,
20401.00,2.00,-25.51,0.34,53.00,21.97,0.00,0.00,88.00,-56.33,-1.00,1.19,0.00,-0.24,-0.21,0.00,
20422.00,2.00,-25.40,0.34,52.00,21.97,0.00,0.00,88.00,-56.25,-1.00,1.20,0.00,-0.24,-0.21,0.00,
20443.00,2.00,-25.26,0.34,52.00,21.97,0.00,0.00,88.00,-56.17,-1.00,1.13,0.00,-0.25,-0.21,0.00,
20464.00,2.00,-25.13,0.34,52.00,21.97,0.00,0.00,88.00,-56.08,-1.00,1.10,0.00,-0.25,-0.20,0.00,
20485.00,2.00,-25.01,0.34,53.00,21.97,-0.11,0.00,89.00,-55.99,-1.00,1.11,0.00,-0.25,-0.20,0.00,
20506.00,2.00,-24.89,0.56,53.00,21.96,-0.11,0.00,89.00,-55.91,-1.00,1.05,0.00,-0.25,-0.20,0.00,
20527.00,2.00,-24.76,2.59,56.00,21.94,-0.11,0.00,89.00,-55.84,-3.00,1.08,0.00,-0.26,-0.20,0.00,
20549.00,2.00,-24.65,4.50,61.00,21.93,0.00,0.00,89.00,-55.75,-5.00,1.03,0.00,-0.26,-0.20,0.00,
20570.00,2.00,-24.56,6.19,64.00,21.91,0.00,0.00,89.00,-55.65,-6.00,1.01,0.00,-0.26,-0.20,0.00,
20591.00,2.00,-24.46,7.54,67.00,21.89,0.00,0.00,89.00,-55.56,-7.00,0.98,0.00,-0.26,-0.20,0.00,
20612.00,2.00,-24.36,9.79,71.00,21.86,0.00,0.00,89.00,-55.47,-9.00,1.02,0.00,-0.27,-0.20,0.00,
20633.00,2.00,-24.26,12.15,75.00,21.84,0.00,0.00,89.00,-55.39,-11.00,1.06,0.00,-0.27,-0.20,0.00,
20654.00,2.00,-24.16,13.27,77.00,21.82,0.00,0.00,89.00,-55.30,-12.00,1.13,0.00,-0.27,-0.20,0.00,
20675.00,2.00,-24.06,14.06,79.00,21.80,0.00,0.00,89.00,-55.22,-13.00,1.13,0.00,-0.27,-0.20,0.00,
20696.00,2.00,-23.98,13.95,79.00,21.78,0.00,0.00,89.00,-55.13,-13.00,1.15,0.00,-0.27,-0.19,0.00,
20717.00,2.00,-23.90,13.95,79.00,21.75,0.11,0.00,89.00,-55.05,-13.00,1.14,0.00,-0.27,-0.19,0.00,
20738.00,2.00,-23.81,13.95,78.00,21.73,0.11,0.00,88.00,-54.97,-13.00,1.16,0.00,-0.28,-0.19,0.00,
20759.00,2.00,-23.72,13.95,78.00,21.72,0.45,0.00,87.00,-54.89,-13.00,1.14,0.00,-0.28,-0.19,0.00,
20780.00,2.00,-23.61,13.95,78.00,21.70,0.79,0.00,86.00,-54.81,-13.00,1.14,0.00,-0.28,-0.19,0.00,
20801.00,2.00,-23.51,11.92,74.00,21.67,1.91,0.00,81.00,-54.72,-11.00,1.13,0.00,-0.28,-0.19,0.00,
20822.00,2.00,-23.42,8.21,67.00,21.65,2.70,0.00,79.00,-54.63,-8.00,1.10,0.00,-0.28,-0.19,0.00,
20843.00,2.00,-23.33,4.28,60.00,21.62,2.36,0.00,79.00,-54.54,-4.00,1.13,0.00,-0.28,-0.19,0.00,
20864.00,2.00,-23.26,0.34,53.00,21.59,1.58,0.00,82.00,-54.45,-1.00,1.09,0.00,-0.28,-0.19,0.00,
20885.00,2.00,-23.17,0.00,52.00,21.57,-0.11,0.00,88.00,-54.34,0.00,1.10,0.00,-0.28,-0.19,0.00,
20906.00,2.00,-23.08,-3.49,46.00,21.55,-0.11,0.00,88.00,-54.21,3.00,1.04,0.00,-0.29,-0.19,0.00,
20927.00,2.00,-22.96,-7.31,38.00,21.53,-0.11,0.00,88.00,-54.08,6.00,1.07,0.00,-0.29,-0.18,0.00,
20948.00,2.00,-22.82,-11.25,30.00,21.53,-0.11,0.00,88.00,-53.96,10.00,1.09,0.00,-0.29,-0.18,0.00,
20969.00,2.00,-22.67,-15.19,23.00,21.53,-0.11,0.00,88.00,-53.82,13.00,1.06,0.00,-0.29,-0.18,0.00,
20990.00,2.00,-22.52,-18.56,17.00,21.53,-0.11,0.00,88.00,-53.70,16.00,1.08,0.00,-0.29,-0.18,0.00,
21011.00,2.00,-22.40,-21.94,11.00,21.52,-0.11,0.00,88.00,-53.59,19.00,1.03,0.00,-0.29,-0.18,0.00,
21032.00,2.00,-22.30,-25.09,6.00,21.50,-0.11,0.00,88.00,-53.49,22.00,1.45,0.00,-0.29,-0.18,0.00,
21054.00,2.00,-22.23,-27.90,1.00,21.47,0.00,0.00,88.00,-53.39,25.00,1.82,0.00,-0.29,-0.18,0.00,
21075.00,2.00,-22.18,-30.38,-4.00,21.43,0.00,0.00,88.00,-53.30,27.00,1.99,0.00,-0.29,-0.17,0.00,
21096.00,2.00,-22.11,-32.85,-9.00,21.40,0.00,0.00,87.00,-53.22,29.00,1.92,0.00,-0.29,-0.17,0.00,
21117.00,2.00,-22.01,-35.21,-14.00,21.38,0.00,0.00,87.00,-53.13,31.00,2.02,0.00,-0.29,-0.17,0.00,
21138.00,2.00,-21.92,-37.24,-18.00,21.35,0.00,0.00,87.00,-53.05,33.00,2.23,0.00,-0.29,-0.17,0.00,
21159.00,2.00,-21.83,-39.49,-22.00,21.33,0.00,0.00,87.00,-52.97,35.00,2.42,0.00,-0.29,-0.17,0.00,
21180.00,2.00,-21.75,-41.40,-26.00,21.30,0.00,0.00,87.00,-52.89,37.00,2.59,0.00,-0.29,-0.17,0.00,
