10347.00,1.00,38.43,0.34,0.00,3.35,0.00,0.00,0.00,91.00,-2.54,0.00,-0.01,
10369.00,1.00,38.53,0.34,0.00,3.21,0.00,0.00,0.00,90.00,-0.53,0.00,-0.02,
10390.00,1.00,38.59,0.34,0.00,3.07,0.00,0.00,0.00,90.00,0.32,0.00,-0.02,
10411.00,1.00,38.59,0.34,0.00,2.96,0.00,0.00,0.00,90.00,0.63,0.00,-0.03,
10432.00,1.00,38.55,0.34,0.00,2.87,0.00,0.00,0.00,90.00,0.74,0.00,-0.03,
10453.00,1.00,38.46,0.34,0.00,2.81,-0.11,0.00,0.00,90.00,0.76,0.00,-0.03,
10474.00,1.00,38.35,0.34,0.00,2.80,-0.11,0.00,0.00,90.00,0.83,0.00,-0.04,
10495.00,1.00,38.21,0.34,0.00,2.81,-0.11,0.00,0.00,90.00,0.83,0.00,-0.04,
10516.00,1.00,38.04,0.34,0.00,2.86,-0.11,0.00,0.00,90.00,1.03,0.00,-0.04,
10537.00,1.00,37.86,0.34,0.00,2.94,-0.11,0.00,0.00,90.00,1.06,0.00,-0.05,
10558.00,1.00,37.67,0.34,0.00,3.04,-0.11,0.00,0.00,90.00,1.07,0.00,-0.05,
10579.00,1.00,37.47,0.34,0.00,3.18,-0.11,0.00,0.00,90.00,0.91,0.00,-0.06,
10600.00,1.00,37.31,0.34,0.00,3.37,-0.11,0.00,0.00,90.00,0.50,0.00,-0.06,
10621.00,1.00,37.17,0.34,0.00,3.60,-0.11,0.00,0.00,90.00,0.27,0.00,-0.07,
10642.00,1.00,37.04,0.34,0.00,3.88,-0.11,0.00,0.00,90.00,0.06,0.00,-0.07,
10663.00,1.00,36.96,0.34,0.00,4.18,-0.11,0.00,0.00,90.00,-0.01,0.00,-0.08,
10684.00,1.00,36.90,0.22,0.00,4.48,-0.11,0.00,0.00,90.00,0.16,0.00,-0.09,
10705.00,1.00,36.88,0.34,0.00,4.79,-0.11,0.00,0.00,90.00,-0.02,0.00,-0.09,
10726.00,1.00,36.86,0.34,0.00,5.07,-0.11,0.00,0.00,90.00,-0.00,0.00,-0.10,
10747.00,1.00,36.85,0.34,0.00,5.30,-0.11,0.00,0.00,90.00,0.03,0.00,-0.11,
10768.00,1.00,36.85,0.34,0.00,5.51,-0.11,0.00,0.00,90.00,0.06,0.00,-0.11,
10789.00,1.00,36.87,0.34,0.00,5.68,-0.11,0.00,0.00,90.00,0.19,0.00,-0.12,
10810.00,1.00,36.88,0.34,0.00,5.83,-0.11,0.00,0.00,90.00,0.20,0.00,-0.12,
10831.00,1.00,36.88,0.34,0.00,5.94,-0.11,0.00,0.00,90.00,0.08,0.00,-0.13,
10852.00,1.00,36.85,0.34,0.00,6.01,-0.11,0.00,0.00,90.00,0.13,0.00,-0.14,
10874.00,1.00,36.81,0.34,0.00,6.07,-0.11,0.00,0.00,90.00,0.14,0.00,-0.14,
10895.00,1.00,36.74,0.22,0.00,6.09,-0.11,0.00,0.00,90.00,0.58,0.00,-0.14,
10916.00,1.00,36.65,0.22,0.00,6.10,-0.11,0.00,0.00,90.00,0.65,0.00,-0.15,
10937.00,1.00,36.53,0.22,0.00,6.10,-0.11,0.00,0.00,90.00,0.79,0.00,-0.15,
10958.00,1.00,36.38,0.22,0.00,6.09,-0.11,0.00,0.00,90.00,0.90,0.00,-0.15,
10979.00,1.00,36.23,0.22,0.00,6.08,-0.11,0.00,0.00,90.00,0.93,0.00,-0.16,
11000.00,1.00,36.06,0.22,0.00,6.07,-0.11,0.00,0.00,90.00,0.65,0.00,-0.16,
11021.00,1.00,35.88,0.22,0.00,6.06,-0.11,0.00,0.00,90.00,0.44,0.00,-0.16,
11042.00,1.00,35.70,0.22,0.00,6.05,-0.11,0.00,0.00,90.00,0.38,0.00,-0.16,
11063.00,1.00,35.53,0.22,0.00,6.04,-0.11,0.00,0.00,90.00,0.37,0.00,-0.17,
11084.00,1.00,35.35,0.22,0.00,6.04,-0.11,0.00,0.00,90.00,0.23,0.00,-0.17,
11105.00,1.00,35.19,0.22,0.00,6.03,-0.11,0.00,0.00,90.00,0.35,0.00,-0.17,
11126.00,1.00,35.03,0.22,0.00,6.03,-0.11,0.00,0.00,90.00,0.32,0.00,-0.17,
11147.00,1.00,34.88,0.22,0.00,6.02,-0.11,0.00,0.00,90.00,0.25,0.00,-0.17,
11168.00,1.00,34.74,0.22,0.00,6.00,-0.11,0.00,0.00,90.00,0.24,0.00,-0.18,
11189.00,1.00,34.59,0.22,0.00,5.97,-0.11,0.00,0.00,90.00,0.21,0.00,-0.18,
11210.00,1.00,34.45,0.22,0.00,5.94,-0.11,0.00,0.00,90.00,0.27,0.00,-0.18,
11231.00,1.00,34.29,0.22,0.00,5.90,-0.11,0.00,0.00,90.00,0.18,0.00,-0.18,
11252.00,1.00,34.13,0.22,0.00,5.86,-0.11,0.00,0.00,90.00,0.03,0.00,-0.18,
11273.00,1.00,33.96,0.22,0.00,5.81,-0.11,0.00,0.00,90.00,0.13,0.00,-0.19,
11294.00,1.00,33.77,0.22,0.00,5.74,-0.11,0.00,0.00,90.00,0.58,0.00,-0.19,
11315.00,1.00,33.58,0.22,0.00,5.66,-0.11,0.00,0.00,90.00,0.83,0.00,-0.19,
11336.00,1.00,33.37,0.34,0.00,5.56,-0.11,0.00,0.00,90.00,0.85,0.00,-0.19,
11357.00,1.00,33.17,0.34,0.00,5.45,-0.11,0.00,0.00,90.00,0.74,0.00,-0.19,
11379.00,1.00,32.96,0.34,0.00,5.32,-0.11,0.00,0.00,90.00,0.77,0.00,-0.19,
11400.00,1.00,32.75,0.34,0.00,5.18,-0.11,0.00,0.00,90.00,0.83,0.00,-0.19,
11421.00,1.00,32.58,0.34,0.00,5.02,-0.11,0.00,0.00,90.00,0.91,0.00,-0.19,
11442.00,1.00,32.44,0.34,0.00,4.84,-0.11,0.00,0.00,90.00,0.77,0.00,-0.20,
11463.00,1.00,32.31,0.34,0.00,4.62,-0.11,0.00,0.00,90.00,0.81,0.00,-0.20,
11484.00,1.00,32.21,0.22,0.00,4.38,-0.11,0.00,0.00,90.00,0.68,0.00,-0.20,
11505.00,1.00,32.14,0.22,0.00,4.14,-0.11,0.00,0.00,90.00,0.22,0.00,-0.20,
11526.00,1.00,32.09,0.22,0.00,3.88,-0.11,0.00,0.00,90.00,0.16,0.00,-0.20,
11547.00,1.00,32.08,0.22,0.00,3.61,-0.11,0.00,0.00,90.00,0.14,0.00,-0.20,
11568.00,1.00,32.10,0.22,0.00,3.32,-0.11,0.00,0.00,90.00,0.26,0.00,-0.20,
11589.00,1.00,32.11,0.22,0.00,3.02,-0.11,0.00,0.00,90.00,0.31,0.00,-0.20,
11610.00,1.00,32.13,0.22,0.00,2.72,-0.11,0.00,0.00,90.00,0.22,0.00,-0.20,
11631.00,1.00,32.13,0.22,0.00,2.43,-0.11,0.00,0.00,90.00,0.18,0.00,-0.20,
11652.00,1.00,32.13,0.22,0.00,2.16,-0.11,0.00,0.00,90.00,0.18,0.00,-0.20,
11673.00,1.00,32.13,0.22,0.00,1.91,-0.11,0.00,0.00,90.00,0.09,0.00,-0.20,
11694.00,1.00,32.10,0.22,0.00,1.69,-0.11,0.00,0.00,90.00,0.48,0.00,-0.20,
11715.00,1.00,32.05,0.22,0.00,1.49,-0.11,0.00,0.00,90.00,0.67,0.00,-0.20,
11736.00,1.00,32.00,0.22,0.00,1.34,-0.11,0.00,0.00,90.00,0.82,0.00,-0.20,
11757.00,1.00,31.91,0.22,0.00,1.23,-0.11,0.00,0.00,90.00,0.91,0.00,-0.20,
11778.00,1.00,31.82,0.22,0.00,1.15,-0.11,0.00,0.00,90.00,0.85,0.00,-0.20,
11799.00,1.00,31.72,0.22,0.00,1.10,-0.11,0.00,0.00,90.00,0.36,0.00,-0.20,
11820.00,1.00,31.61,0.22,0.00,1.07,-0.11,0.00,0.00,90.00,0.10,0.00,-0.20,
11841.00,1.00,31.49,0.22,0.00,1.06,-0.11,0.00,0.00,90.00,-0.08,0.00,-0.20,
11862.00,1.00,31.35,0.22,0.00,1.06,-0.11,0.00,0.00,90.00,-0.16,0.00,-0.21,
11884.00,1.00,31.24,0.22,0.00,1.08,-0.11,0.00,0.00,90.00,-0.06,0.00,-0.21,
11905.00,1.00,31.12,0.22,0.00,1.11,-0.11,0.00,0.00,90.00,0.17,0.00,-0.21,
11926.00,1.00,30.99,0.22,0.00,1.13,-0.11,0.00,0.00,90.00,0.18,0.00,-0.21,
11947.00,1.00,30.87,0.22,0.00,1.15,-0.11,0.00,0.00,90.00,0.19,0.00,-0.21,
11968.00,1.00,30.77,0.22,0.00,1.17,-0.11,0.00,0.00,90.00,0.17,0.00,-0.21,
11989.00,1.00,30.67,0.22,0.00,1.17,-0.11,0.00,0.00,90.00,0.36,0.00,-0.21,
12010.00,1.00,30.56,0.22,0.00,1.17,-0.11,0.00,0.00,90.00,0.81,0.00,-0.21,
12031.00,1.00,30.46,0.22,0.00,1.16,-0.11,0.00,0.00,90.00,0.83,0.00,-0.21,
12052.00,1.00,30.36,0.22,0.00,1.15,-0.11,0.00,0.00,90.00,0.80,0.00,-0.21,
12073.00,1.00,30.26,0.22,0.00,1.13,-0.11,0.00,0.00,90.00,0.84,0.00,-0.21,
12094.00,1.00,30.13,0.22,0.00,1.11,-0.11,0.00,0.00,90.00,0.54,0.00,-0.21,
12115.00,1.00,29.99,0.22,0.00,1.09,-0.11,0.00,0.00,90.00,0.32,0.00,-0.21,
12136.00,1.00,29.85,0.22,0.00,1.09,-0.11,0.00,0.00,90.00,0.17,0.00,-0.21,
12157.00,1.00,29.69,0.22,0.00,1.08,-0.11,0.00,0.00,90.00,0.08,0.00,-0.21,
