18266.00,2.27,3.14
18287.00,2.24,2.86
18308.00,2.16,2.57
18329.00,1.98,2.30
18350.00,2.09,2.09
18371.00,2.12,2.01
18392.00,2.09,2.32
18413.00,1.95,2.50
18435.00,1.83,2.60
18456.00,1.97,2.79
18477.00,2.01,2.79
18498.00,2.06,2.80
18519.00,2.16,2.87
18540.00,2.48,3.00
18561.00,2.65,3.02
18582.00,2.67,2.89
18603.00,2.73,2.65
18624.00,2.73,2.49
18645.00,2.67,2.27
18666.00,2.60,2.24
18687.00,2.42,2.37
18708.00,2.50,2.73
18729.00,2.34,2.76
18750.00,1.87,2.86
18771.00,1.71,2.91
18793.00,1.96,2.69
18814.00,2.08,2.40
18835.00,2.03,2.28
18856.00,1.91,2.20
18877.00,1.92,2.15
18898.00,2.18,2.50
18919.00,2.34,2.81
18940.00,2.51,2.86
18961.00,2.83,2.94
18982.00,2.97,2.78
19003.00,2.87,2.47
19024.00,2.69,2.22
19045.00,2.45,2.06
19066.00,2.33,1.97
19087.00,2.18,1.90
19108.00,1.91,1.88
19130.00,2.07,1.87
19151.00,2.04,1.90
19172.00,1.61,1.95
19193.00,1.43,2.44
19214.00,1.41,2.69
19235.00,1.57,2.90
19256.00,1.37,3.02
19277.00,1.42,3.09
19298.00,1.53,3.08
19319.00,1.27,3.14
19340.00,1.15,3.14
19361.00,1.06,3.19
19382.00,1.16,2.98
19403.00,1.49,2.72
19424.00,1.50,2.53
19445.00,1.68,2.45
19466.00,1.80,2.25
19488.00,1.80,2.24
19509.00,1.83,2.23
19530.00,1.73,2.13
19551.00,1.95,2.12
19572.00,2.11,2.12
19593.00,2.03,1.85
19614.00,2.16,1.73
19635.00,2.59,1.69
19656.00,2.86,1.69
19677.00,3.00,1.63
19698.00,3.01,1.85
19719.00,3.49,1.99
19740.00,3.64,1.94
19761.00,3.73,2.08
19782.00,3.90,2.32
19803.00,4.32,2.61
19824.00,4.50,2.75
19846.00,4.29,2.92
19867.00,4.18,3.06
19888.00,4.24,3.09
19909.00,4.22,3.12
19930.00,3.93,3.13
19951.00,3.66,3.11
19972.00,3.44,3.18
19993.00,3.27,3.32
20014.00,3.18,3.38
20035.00,3.19,3.45
20056.00,3.21,3.46
20077.00,3.45,3.43
20098.00,3.44,3.05
20119.00,3.52,2.64
20140.00,3.48,2.54
20161.00,3.38,2.34
20182.00,3.28,2.41
20204.00,3.21,2.67
20225.00,3.11,2.92
20246.00,3.13,3.11
20267.00,3.23,3.19
20288.00,2.97,2.86
20309.00,2.95,2.51
20330.00,2.82,2.29
20351.00,3.02,2.23
20372.00,2.98,2.23
20393.00,3.11,2.15
20414.00,3.41,2.12
20435.00,3.44,2.16
20456.00,3.40,2.14
20477.00,3.54,2.24
20498.00,3.74,2.64
20519.00,3.96,2.93
20540.00,3.89,3.05
20562.00,3.76,3.14
20583.00,3.64,2.97
20604.00,3.51,2.70
20625.00,3.44,2.47
20646.00,3.65,2.31
20667.00,3.79,2.28
20688.00,3.89,2.13
20709.00,4.08,1.98
20730.00,3.94,1.79
20751.00,3.97,1.69
20772.00,3.90,1.60
20793.00,4.00,1.63
20814.00,3.93,1.65
20835.00,4.03,1.63
20856.00,4.14,1.62
20877.00,4.04,1.64
20898.00,3.96,1.69
20920.00,3.85,1.65
20941.00,3.76,1.60
20962.00,3.51,1.64
20983.00,3.42,1.69
21004.00,3.41,1.83
21025.00,3.63,2.03
21046.00,3.73,2.14
21067.00,3.69,2.25
21088.00,3.52,2.14
21109.00,3.38,2.16
21130.00,3.24,2.12
21151.00,3.14,2.27
21172.00,2.98,2.30
21193.00,2.77,2.11
21214.00,2.33,2.00
21235.00,1.94,1.89
21257.00,1.63,1.85
21278.00,1.59,1.79
21299.00,1.44,1.94
21320.00,1.06,2.00
21341.00,0.81,2.11
21362.00,0.44,2.30
21383.00,0.14,2.25
21404.00,0.08,2.03
21425.00,0.03,1.88
21446.00,-0.20,1.78
21467.00,-0.43,1.70
21488.00,-0.58,1.71
21509.00,-0.73,1.82
21530.00,-0.95,1.99
21551.00,-1.28,2.08
21572.00,-1.38,2.27
21593.00,-1.56,2.08
21614.00,-1.76,1.95
21636.00,-1.91,1.86
21657.00,-1.91,1.83
21678.00,-1.93,1.79
21699.00,-1.61,1.72
21720.00,-1.48,1.68
21741.00,-1.08,1.62
21762.00,-0.81,1.61
21783.00,-0.63,1.59
21804.00,-0.49,1.65
21825.00,-0.48,1.61
21846.00,-0.39,1.64
21867.00,-0.22,1.60
21888.00,0.08,1.77
21909.00,0.43,1.90
21930.00,0.47,2.10
21951.00,0.45,2.40
21973.00,0.09,2.39
21994.00,-0.43,2.33
22015.00,-0.93,2.47
22036.00,-1.89,2.52
22057.00,-2.64,2.53
22078.00,-2.64,2.60
22099.00,-2.43,2.63
22120.00,-2.79,2.61
22141.00,-3.23,2.59
22162.00,-4.21,2.56
22183.00,-5.92,2.34
22204.00,-8.48,2.15
22225.00,-9.74,1.92
22246.00,-10.14,1.78
22267.00,-9.21,1.72
22288.00,-9.04,1.78
22310.00,-7.93,1.84
22331.00,-6.19,1.88
22352.00,-5.05,1.90
22373.00,-3.51,1.92
22394.00,-3.86,2.20
22415.00,-5.87,2.51
22436.00,-7.40,2.83
22457.00,-8.05,3.04
22478.00,-8.17,3.09
22499.00,-7.28,2.79
22520.00,-7.11,2.56
22541.00,-6.71,2.32
22562.00,-7.30,2.19
22583.00,-6.57,2.14
22604.00,-4.40,2.01
22625.00,-2.72,2.17
22646.00,-1.98,2.18
22667.00,0.17,2.20
22689.00,3.15,2.17
22710.00,5.21,2.17
22731.00,5.91,2.04
22752.00,7.02,2.01
22773.00,9.61,2.05
22794.00,10.35,2.02
22815.00,9.96,2.11
22836.00,9.82,2.07
22857.00,9.85,2.12
22878.00,10.39,2.11
22899.00,10.99,2.20
22920.00,11.48,2.17
22941.00,12.21,2.19
22962.00,12.49,2.20
22983.00,11.76,2.25
23004.00,10.67,2.08
23026.00,7.93,1.89
23047.00,6.60,1.83
23068.00,5.69,1.79
23089.00,3.26,1.85
23110.00,1.57,1.89
23131.00,-1.69,1.99
23152.00,-5.03,2.03
23173.00,-9.44,2.28
23194.00,-12.70,2.22
23215.00,-14.50,2.10
23236.00,-15.17,2.02
23257.00,-15.37,1.97
23278.00,-15.25,1.92
23299.00,-14.99,1.87
23320.00,-13.81,1.78
23341.00,-12.92,1.69
23362.00,-11.90,1.70
23383.00,-10.20,1.67
23405.00,-8.66,1.62
23426.00,-7.01,1.62
23447.00,-5.48,1.61
23468.00,-3.97,1.64
23489.00,-3.17,1.62
23510.00,-2.33,1.61
23531.00,-1.70,1.61
23552.00,-1.17,1.55
23573.00,-1.09,1.54
23594.00,-0.81,2.11
23615.00,0.00,2.59
23636.00,0.24,2.93
23657.00,0.01,3.15
23678.00,0.05,3.17
23699.00,0.42,3.20
23720.00,0.75,3.27
23741.00,0.54,3.18
23763.00,1.19,3.25
23784.00,2.36,3.07
23805.00,3.75,2.52
23826.00,4.70,2.24
23847.00,5.60,1.98
23868.00,6.82,1.81
23889.00,7.88,1.74
23910.00,8.54,1.59
23931.00,8.77,1.49
23952.00,9.24,1.49
23973.00,10.01,1.46
23994.00,10.55,1.94
24015.00,10.78,2.32
24036.00,11.01,2.60
24057.00,11.44,2.84
24078.00,11.69,2.92
24099.00,11.21,3.12
24121.00,11.01,3.25
24142.00,10.92,3.09
24163.00,11.11,3.19
24184.00,10.80,3.07
24205.00,10.38,2.72
24226.00,10.35,2.49
24247.00,10.48,2.31
24268.00,11.27,2.24
24289.00,12.46,2.17
24310.00,13.79,2.10
24331.00,15.24,2.04
24352.00,16.53,2.10
24373.00,17.84,2.25
24394.00,18.47,2.00
24415.00,18.90,1.90
24436.00,19.52,1.80
24457.00,20.70,1.74
24479.00,21.44,1.66
24500.00,21.91,1.65
24521.00,22.45,1.56
24542.00,23.16,1.43
24563.00,22.98,1.47
24584.00,21.30,1.52
24605.00,21.05,1.49
24626.00,22.10,1.43
24647.00,23.02,1.43
24668.00,23.11,1.52
24689.00,22.98,1.68
24710.00,24.08,1.82
24731.00,24.40,1.98
24752.00,23.77,1.98
24773.00,22.92,2.06
24794.00,23.30,1.99
24815.00,24.24,1.95
24836.00,24.13,1.95
24858.00,23.84,2.06
24879.00,24.41,2.09
24900.00,25.94,2.04
24921.00,25.64,1.98
24942.00,24.27,1.95
24963.00,23.85,2.14
24984.00,24.64,2.00
25005.00,25.65,1.87
25026.00,26.27,1.69
25047.00,26.68,1.62
25068.00,26.87,1.58
25089.00,26.32,1.59
25110.00,25.34,1.75
25131.00,23.69,1.81
25152.00,21.61,1.83
25173.00,20.98,1.81
25195.00,20.56,1.92
25216.00,19.97,2.02
25237.00,19.20,2.11
25258.00,18.74,2.12
25279.00,18.21,2.13
25300.00,17.06,2.51
25321.00,15.77,2.75
25342.00,14.29,2.92
25363.00,12.86,3.03
25384.00,10.14,2.93
25405.00,7.27,2.43
25426.00,6.09,2.11
25447.00,5.81,1.84
25468.00,4.82,1.71
25489.00,3.90,1.63
25510.00,3.70,1.56
25531.00,4.47,1.56
25552.00,4.93,1.48
25574.00,4.08,1.45
25595.00,3.77,1.76
25616.00,4.29,1.82
25637.00,4.18,1.95
25658.00,3.17,2.05
25679.00,1.46,2.11
25700.00,-1.49,1.95
25721.00,-7.13,1.86
25742.00,-12.70,1.81
25763.00,-12.84,1.73
25784.00,-11.34,1.78
25805.00,-11.39,1.88
25826.00,-9.67,1.91
25847.00,-5.49,1.96
25868.00,-2.84,2.02
25889.00,-4.61,1.97
25910.00,-5.82,1.96
25932.00,-3.81,1.92
25953.00,-1.69,1.99
25974.00,-1.88,2.03
25995.00,-2.68,1.89
26016.00,-1.28,1.85
26037.00,0.32,1.76
26058.00,-0.19,1.74
26079.00,-1.29,1.72
26100.00,-1.38,1.74
26121.00,-0.02,1.78
26142.00,0.48,1.84
26163.00,-1.04,1.88
26184.00,-0.52,1.89
26205.00,0.27,1.76
26226.00,1.04,1.77
26247.00,0.85,1.71
26268.00,0.22,1.67
26290.00,1.67,1.72
26311.00,2.10,1.85
26332.00,2.60,1.87
26353.00,2.58,1.90
26374.00,2.98,1.88
26395.00,3.80,1.94
26416.00,3.49,1.98
26437.00,3.44,2.00
26458.00,3.52,1.95
26479.00,4.00,1.99
26500.00,4.39,2.39
26521.00,4.22,2.65
26542.00,4.10,2.77
26563.00,4.10,2.91
26584.00,3.79,2.91
26605.00,3.08,3.05
26626.00,2.66,3.12
26648.00,2.67,3.25
26669.00,2.65,3.21
26690.00,2.40,2.93
26711.00,1.54,2.61
26732.00,1.00,2.45
26753.00,0.61,2.36
26774.00,0.23,2.27
26795.00,-0.22,2.10
26816.00,-0.43,2.07
26837.00,-0.61,2.03
26858.00,-0.79,1.94
26879.00,-1.15,2.04
26900.00,-1.64,2.51
26921.00,-1.60,2.86
26942.00,-1.82,2.96
26963.00,-1.89,3.03
26984.00,-1.78,3.00
27005.00,-1.60,2.99
27027.00,-1.45,3.06
27048.00,-1.31,3.22
27069.00,-1.09,3.20
27090.00,-0.87,3.19
27111.00,-0.58,3.27
27132.00,-0.29,3.22
27153.00,0.01,3.30
27174.00,0.39,3.28
27195.00,0.68,2.87
27216.00,0.89,2.57
27237.00,1.29,2.27
27258.00,1.61,2.28
27279.00,1.94,2.30
27300.00,1.81,2.03
27321.00,1.75,1.77
27342.00,1.52,1.68
27363.00,1.30,1.63
27385.00,1.47,1.68
27406.00,1.64,1.86
27427.00,1.75,1.89
27448.00,1.60,1.94
27469.00,1.28,2.02
27490.00,1.04,2.09
27511.00,0.87,2.01
27532.00,0.59,1.96
27553.00,0.27,1.98
27574.00,0.36,1.97
27595.00,0.90,2.28
27616.00,0.78,2.49
27637.00,0.39,2.65
27658.00,0.08,2.82
27679.00,-0.41,2.92
27700.00,-0.36,2.61
27721.00,-0.55,2.38
27743.00,-1.15,2.32
27764.00,-1.44,2.16
27785.00,-2.50,2.11
27806.00,-2.82,2.06
27827.00,-3.06,1.99
27848.00,-2.65,2.00
27869.00,-2.36,2.13
27890.00,-1.76,2.36
27911.00,-1.12,2.66
27932.00,-1.27,2.82
27953.00,-1.22,2.94
27974.00,-1.52,2.89
27995.00,-0.94,3.07
28016.00,-0.02,3.22
28037.00,0.25,3.18
28058.00,0.70,3.11
28079.00,0.72,3.05
28100.00,1.15,3.17
28122.00,1.52,3.17
28143.00,0.46,3.08
28164.00,0.63,3.04
28185.00,1.54,2.85
28206.00,1.51,2.48
28227.00,1.81,2.30
28248.00,1.27,2.15
28269.00,1.86,2.02
28290.00,2.42,2.19
28311.00,2.24,2.62
28332.00,2.84,2.83
28353.00,3.03,3.01
28374.00,3.25,3.15
28395.00,3.41,2.72
28416.00,3.25,2.40
28437.00,3.65,2.22
28459.00,3.60,2.06
28480.00,3.67,2.00
28501.00,3.80,2.42
28522.00,3.97,2.64
28543.00,4.10,2.80
28564.00,3.66,2.89
28585.00,3.78,2.91
28606.00,3.80,2.91
28627.00,3.80,2.92
28648.00,3.65,2.90
28669.00,3.20,3.08
28690.00,3.53,2.79
28711.00,3.36,2.47
28732.00,3.11,2.23
28753.00,3.33,2.13
28774.00,3.12,2.01
28795.00,3.38,1.96
28816.00,3.12,1.98
28838.00,2.81,2.01
28859.00,2.46,1.95
28880.00,2.83,1.92
28901.00,2.82,1.91
28922.00,2.33,1.86
28943.00,2.47,1.83
28964.00,2.49,1.90
28985.00,2.00,1.91
29006.00,1.87,1.95
29027.00,1.57,2.01
29048.00,1.75,1.93
29069.00,2.02,1.97
29090.00,1.82,1.94
29111.00,1.38,1.91
29132.00,1.58,1.90
29153.00,1.84,1.91
29174.00,1.86,1.98
29196.00,1.88,1.84
29217.00,2.22,1.82
29238.00,2.37,1.74
29259.00,2.37,1.73
29280.00,2.29,1.68
29301.00,2.42,1.84
29322.00,2.63,1.86
29343.00,2.61,1.84
29364.00,2.80,1.88
29385.00,2.53,1.98
29406.00,2.30,2.36
29427.00,2.32,2.67
29448.00,1.78,2.84
29469.00,1.64,2.91
29490.00,1.60,2.74
29511.00,1.55,2.50
29532.00,1.61,2.31
29554.00,1.34,2.16
29575.00,1.07,2.03
29596.00,1.29,2.12
29617.00,1.64,2.39
29638.00,1.89,2.53
29659.00,2.07,2.54
29680.00,2.00,2.73
29701.00,1.92,2.79
29722.00,1.77,2.94
29743.00,1.59,3.01
29764.00,1.59,2.97
29785.00,1.56,2.89
29806.00,2.01,2.51
29827.00,2.06,2.38
29848.00,2.08,2.19
29869.00,2.06,2.11
29890.00,1.99,2.29
29912.00,2.11,2.53
29933.00,2.23,2.72
29954.00,2.27,2.93
29975.00,2.47,3.07
29996.00,2.39,2.70
30017.00,2.16,2.38
30038.00,2.01,2.18
30059.00,2.43,2.07
30080.00,2.43,2.00
30101.00,2.51,2.45
30122.00,2.72,2.72
30143.00,2.79,2.87
30164.00,3.11,3.06
30185.00,2.85,2.92
30206.00,2.92,2.37
30227.00,3.15,1.93
30248.00,3.31,1.71
30270.00,3.53,1.61
30291.00,3.17,1.83
30312.00,2.87,2.31
30333.00,3.01,2.66
30354.00,3.07,2.92
30375.00,3.03,3.10
30396.00,2.74,2.71
30417.00,2.58,2.58
30438.00,3.00,2.33
30459.00,3.06,2.17
30480.00,3.15,2.12
30501.00,3.14,1.99
30522.00,2.98,1.98
30543.00,3.04,2.02
30564.00,2.99,2.00
30585.00,2.91,2.12
30606.00,3.16,2.59
30628.00,3.50,2.82
30649.00,3.38,2.94
30670.00,3.36,3.04
30691.00,3.52,3.09
30712.00,3.85,3.08
30733.00,3.78,3.00
30754.00,3.33,3.13
30775.00,2.91,3.13
30796.00,2.70,2.89
30817.00,2.34,2.60
30838.00,1.80,2.43
30859.00,1.92,2.33
30880.00,2.12,2.20
30901.00,2.23,2.22
30922.00,2.12,2.15
30943.00,2.07,2.05
30964.00,2.81,1.99
30985.00,3.30,1.94
31007.00,3.76,1.91
31028.00,3.67,1.87
31049.00,3.66,1.87
31070.00,3.92,1.90
31091.00,4.75,2.15
31112.00,5.23,2.65
31133.00,5.42,2.84
31154.00,5.95,3.03
31175.00,6.39,3.13
31196.00,6.80,2.74
31217.00,6.82,2.44
31238.00,6.89,2.18
31259.00,6.73,2.07
31280.00,6.28,2.00
31301.00,5.87,1.98
31322.00,5.87,1.95
31343.00,5.76,1.92
31365.00,5.38,1.95
31386.00,4.86,2.00
31407.00,4.86,1.92
31428.00,5.38,1.93
31449.00,6.06,1.94
31470.00,6.60,1.97
31491.00,5.91,2.28
31512.00,6.28,2.51
31533.00,6.29,2.69
31554.00,5.99,2.80
31575.00,5.42,3.01
31596.00,4.50,2.78
31617.00,4.27,2.46
31638.00,3.39,2.25
31659.00,2.96,2.24
31680.00,2.77,2.11
31701.00,3.01,1.90
31722.00,2.95,1.77
31744.00,3.00,1.66
31765.00,3.41,1.58
31786.00,3.48,1.61
31807.00,3.78,1.77
31828.00,4.25,1.77
31849.00,4.43,1.77
31870.00,4.19,1.80
31891.00,4.07,1.84
31912.00,4.32,1.88
31933.00,4.18,1.93
31954.00,3.67,1.97
31975.00,3.19,1.98
31996.00,2.93,2.01
32017.00,2.50,2.02
32038.00,1.77,1.93
32059.00,1.30,2.00
32080.00,1.25,1.95
32102.00,1.28,1.89
32123.00,1.03,1.85
32144.00,0.85,1.88
32165.00,0.75,1.92
32186.00,0.61,1.92
32207.00,0.17,1.79
32228.00,-0.23,1.70
32249.00,-0.78,1.62
32270.00,-1.69,1.54
32291.00,-2.84,1.84
32312.00,-5.30,2.33
32333.00,-8.28,2.53
32354.00,-12.05,2.72
32375.00,-15.04,2.86
32396.00,-17.87,2.48
32417.00,-20.01,2.09
32438.00,-21.31,1.77
32460.00,-21.82,1.66
32481.00,-20.29,1.42
32502.00,-19.22,1.57
32523.00,-19.00,1.70
32544.00,-20.43,1.73
32565.00,-23.10,1.81
32586.00,-25.95,2.03
32607.00,-28.64,2.38
32628.00,-28.97,2.59
32649.00,-27.99,2.71
32670.00,-27.10,2.81
32691.00,-25.48,2.76
32712.00,-23.58,2.50
32733.00,-22.11,2.37
32754.00,-21.86,2.28
32775.00,-21.58,2.16
32796.00,-20.81,2.11
32817.00,-19.48,2.05
32839.00,-18.89,2.11
32860.00,-17.62,2.20
32881.00,-15.79,2.08
32902.00,-14.41,1.80
32923.00,-12.84,1.76
32944.00,-12.16,1.68
32965.00,-10.87,1.66
32986.00,-10.30,1.64
33007.00,-9.73,1.86
33028.00,-9.46,1.96
33049.00,-9.32,1.99
33070.00,-9.19,2.03
33091.00,-9.73,1.96
33112.00,-9.32,1.81
33133.00,-9.08,1.69
33154.00,-8.97,1.62
33175.00,-8.75,1.55
33197.00,-7.91,2.06
33218.00,-6.68,2.56
33239.00,-5.77,2.83
33260.00,-5.19,2.99
33281.00,-4.06,3.07
33302.00,-3.00,2.56
33323.00,-1.91,2.26
33344.00,-1.03,2.07
33365.00,0.16,1.94
33386.00,1.24,1.78
33407.00,1.72,1.75
33428.00,1.79,1.68
33449.00,2.48,1.57
33470.00,3.51,1.53
33491.00,3.95,1.44
33512.00,3.94,1.52
33533.00,4.38,1.50
33554.00,5.22,1.41
33576.00,6.03,1.37
33597.00,6.01,1.46
33618.00,6.20,1.57
33639.00,6.38,1.67
33660.00,6.34,1.77
33681.00,6.27,1.77
33702.00,5.98,2.21
33723.00,6.58,2.42
33744.00,7.27,2.55
33765.00,7.59,2.68
33786.00,8.08,2.68
33807.00,8.39,2.39
33828.00,8.54,2.35
33849.00,8.38,2.10
33870.00,7.30,2.04
33891.00,6.27,1.98
33912.00,5.25,1.91
33934.00,4.10,1.89
33955.00,3.60,1.98
33976.00,2.69,2.03
33997.00,2.65,1.97
34018.00,3.04,1.96
34039.00,3.49,1.92
34060.00,3.87,1.87
34081.00,4.16,1.84
34102.00,4.76,1.97
34123.00,5.71,1.93
34144.00,6.09,2.01
34165.00,6.49,1.99
34186.00,6.76,2.18
34207.00,7.18,2.54
34228.00,8.09,2.78
34249.00,8.56,2.84
34270.00,9.36,2.98
34292.00,10.58,2.74
34313.00,11.98,2.38
34334.00,12.48,2.05
34355.00,12.29,1.81
34376.00,12.44,1.47
34397.00,12.43,1.69
34418.00,12.17,1.83
34439.00,11.95,2.04
34460.00,12.08,2.20
34481.00,12.33,2.09
34502.00,12.04,2.01
34523.00,11.76,1.93
34544.00,12.18,1.96
34565.00,12.23,1.99
34586.00,12.46,2.14
34607.00,13.12,2.53
34628.00,12.42,2.75
34650.00,11.66,2.84
34671.00,10.77,2.94
34692.00,10.28,3.02
34713.00,10.39,3.11
34734.00,10.55,3.10
34755.00,10.96,3.17
34776.00,10.73,3.21
34797.00,9.41,2.81
34818.00,8.10,2.39
34839.00,7.86,2.00
34860.00,7.74,1.72
34881.00,6.50,1.57
34902.00,4.88,1.40
34923.00,3.27,1.32
34944.00,1.61,1.31
34965.00,-0.27,1.35
34986.00,-2.07,1.64
35008.00,-3.10,2.16
35029.00,-2.98,2.63
35050.00,-3.84,2.89
35071.00,-4.69,3.01
35092.00,-5.77,2.79
35113.00,-6.55,2.44
35134.00,-6.30,2.21
35155.00,-5.92,2.24
35176.00,-6.01,2.16
35197.00,-5.22,2.09
35218.00,-4.82,2.01
35239.00,-5.33,1.99
35260.00,-6.54,1.95
35281.00,-7.65,1.89
35302.00,-7.67,1.85
35323.00,-8.18,1.86
35344.00,-8.19,1.86
35365.00,-7.49,1.83
35387.00,-6.09,1.94
35408.00,-4.91,2.34
35429.00,-4.58,2.51
35450.00,-3.73,2.73
35471.00,-2.95,2.90
35492.00,-2.34,3.02
35513.00,-2.39,3.15
35534.00,-2.15,3.11
35555.00,-1.00,3.18
35576.00,-1.78,3.23
35597.00,-1.55,2.92
35618.00,-1.00,2.74
35639.00,4.77,2.55
35660.00,3.46,2.35
35681.00,2.58,2.24
35702.00,1.21,2.14
35723.00,2.60,2.04
35745.00,4.50,1.95
35766.00,5.58,1.89
35787.00,4.36,1.97
35808.00,1.81,2.05
35829.00,1.23,2.04
35850.00,2.97,2.16
35871.00,5.10,2.15
35892.00,6.61,2.14
35913.00,6.76,2.08
35934.00,4.57,2.00
35955.00,2.37,1.92
35976.00,-1.21,1.90
35997.00,-2.17,1.89
36018.00,1.71,1.88
36039.00,4.92,1.84
36060.00,3.49,1.89
36081.00,3.78,1.93
36103.00,1.70,2.00
36124.00,1.68,2.04
36145.00,2.08,2.00
36166.00,2.55,1.95
